firstTime,secondTime,corrAns,plusStart,secondStart,respStart,randNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,key_resp_2.keys,key_resp_2.rt,rtRound1_3.keys,rtRound1_3.corr,rtRound1_3.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,space,2.8028702739975415,,,,,,,,,,560,001,2019_Mar_06_1043,TimingTask,3.0.4,59.994996655060525,
1.8,1.2,left,2.3,3.3,4.5,0.17368025899999998,0,0,0,0,,,,,,,,,,,,,,,left,1,0.686161894001998,,,,,,,560,001,2019_Mar_06_1043,TimingTask,3.0.4,59.994996655060525,
3.6,3.2,left,4.1,5.1,8.3,0.41458448299999995,0,1,1,1,,,,,,,,,,,,,,,right,0,0.5187981739873067,,,,,,,560,001,2019_Mar_06_1043,TimingTask,3.0.4,59.994996655060525,
2.5,1.5,left,3.0,4.0,5.5,0.148607464,0,2,2,2,,,,,,,,,,,,,,,left,1,0.7520795419986825,,,,,,,560,001,2019_Mar_06_1043,TimingTask,3.0.4,59.994996655060525,
1.8,2.7,right,2.3,3.3,6.0,0.13554984,0,3,3,3,,,,,,,,,,,,,,,right,1,0.7187637590104714,,,,,,,560,001,2019_Mar_06_1043,TimingTask,3.0.4,59.994996655060525,
1.2,1.8,right,1.7,2.7,4.5,0.309174352,0,4,4,4,,,,,,,,,,,,,,,right,1,0.7855497080017813,,,,,,,560,001,2019_Mar_06_1043,TimingTask,3.0.4,59.994996655060525,
8.8,9.9,right,9.3,10.3,20.2,0.7009299529999999,0,5,5,5,,,,,,,,,,,,,,,right,1,0.6688616600004025,,,,,,,560,001,2019_Mar_06_1043,TimingTask,3.0.4,59.994996655060525,
3.3,4.4,right,3.8,4.8,9.2,0.705723743,0,6,6,6,,,,,,,,,,,,,,,right,1,0.5022851300018374,,,,,,,560,001,2019_Mar_06_1043,TimingTask,3.0.4,59.994996655060525,
3.5,2.1,left,4.0,5.0,7.1,0.544523215,0,7,7,7,,,,,,,,,,,,,,,left,1,0.6022939239919651,,,,,,,560,001,2019_Mar_06_1043,TimingTask,3.0.4,59.994996655060525,
1.4,0.7,left,1.9,2.9,3.6,0.53553232,0,8,8,8,,,,,,,,,,,,,,,left,1,0.9337774710147642,,,,,,,560,001,2019_Mar_06_1043,TimingTask,3.0.4,59.994996655060525,
